City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Vila Franca Do Campo,PT,37.7167,-25.4333,63.01,78,99,12.46,overcast clouds
699,Okrika,NG,4.7416,7.0849,82.69,64,2,11.92,clear sky
700,Cruz Alta,BR,-28.6386,-53.6064,78.78,61,99,7.2,overcast clouds
701,Minab,IR,27.1467,57.0801,71.1,68,3,4.61,clear sky
702,Dombarovskiy,RU,50.7587,59.5386,20.71,92,100,11.05,overcast clouds
703,Rodez,FR,44.5,2.5833,44.91,75,100,12.66,overcast clouds
704,Saint-Georges,GD,12.0564,-61.7485,83.88,61,20,23.02,few clouds
705,Constitucion,CL,-35.3333,-72.4167,72.37,53,0,15.28,clear sky
706,Suhbaatar,MN,50.2314,106.2078,-0.11,94,95,4.61,overcast clouds
707,Torbay,CA,47.6666,-52.7314,49.75,95,100,24.16,light rain
708,Igrim,RU,63.1906,64.4162,-5.08,99,99,3.94,overcast clouds
709,Dezful,IR,32.3811,48.4058,53.83,52,1,2.3,clear sky
710,Russkaya Polyana,UA,49.417,31.9201,29.48,93,99,12.91,overcast clouds
711,Akim Swedru,GH,5.8938,-1.0164,85.53,54,69,7.94,broken clouds
712,Muroto,JP,33.2833,134.15,39.29,56,27,13.76,scattered clouds
713,Parkes,AU,-33.1333,148.1833,59.36,65,1,8.7,clear sky
714,Samarai,PG,-10.6167,150.6667,80.44,81,100,8.95,overcast clouds
715,Fort Pierce,US,27.4467,-80.3256,76.01,81,100,10.0,overcast clouds
716,Lincoln,US,40.8,-96.667,45.9,44,0,8.99,clear sky
717,Kytmanovo,RU,53.4593,85.4479,-1.52,98,86,2.15,overcast clouds
718,Lauda-Konigshofen,DE,49.5653,9.7042,42.31,73,83,14.03,broken clouds
719,Turayf,SA,31.6725,38.6637,46.65,81,40,11.5,scattered clouds
720,Atambua,ID,-9.1061,124.8925,74.3,87,92,1.05,overcast clouds
721,Zeya,RU,53.75,127.2667,-3.91,87,94,4.32,overcast clouds
722,Oktyabrskoye,RU,43.0645,44.7417,26.74,86,75,2.24,broken clouds
723,Guanare,VE,9.0418,-69.7421,91.42,35,17,8.05,few clouds
724,Loviisa,FI,60.4566,26.2251,31.44,96,100,7.0,overcast clouds
725,Sumbe,AO,-11.2061,13.8437,77.11,75,21,9.42,few clouds
726,Cooma,AU,-36.2333,149.1333,51.57,100,75,5.75,broken clouds
727,Lima,PE,-12.0432,-77.0282,75.38,83,40,1.01,scattered clouds
728,Dingle,PH,10.9995,122.6711,74.39,83,47,10.89,scattered clouds
729,Rolandia,BR,-23.3097,-51.3692,84.11,85,99,9.08,moderate rain
730,Sesheke,ZM,-17.4759,24.2968,67.8,87,93,3.31,light rain
731,Zyryanka,RU,65.75,150.85,-41.84,100,52,1.81,broken clouds
732,Kouango,CF,4.9934,19.9619,83.97,21,93,4.5,overcast clouds
733,Tolyatti,RU,53.5303,49.3461,25.16,98,100,1.54,overcast clouds
734,Nishihara,JP,26.1842,127.7558,58.28,58,100,17.27,overcast clouds
735,Teya,RU,60.3778,92.6267,18.0,89,100,8.84,overcast clouds
736,Pampa,US,35.5362,-100.9599,41.54,45,0,12.66,clear sky
737,Baherden,TM,38.4362,57.4316,48.4,64,100,14.45,overcast clouds
738,Rincon,US,32.296,-81.2354,53.85,54,20,1.01,few clouds
739,Pulandian,CN,39.3953,121.9669,30.33,58,1,9.73,clear sky
740,Andros Town,BS,24.7,-77.7667,76.96,57,0,8.59,clear sky
741,Puro,PH,12.4841,123.3827,76.42,82,91,12.97,overcast clouds
742,Yanacancha,PE,-10.2411,-76.6456,49.96,67,98,4.03,overcast clouds
743,Taunggyi,MM,20.7833,97.0333,52.2,82,1,5.3,clear sky
744,Sergeyevka,KZ,53.88,67.4158,10.65,84,100,7.58,overcast clouds
745,Severomuysk,RU,56.1481,113.4267,-18.06,97,55,2.8,broken clouds
746,Ponta Delgada,PT,37.7333,-25.6667,63.32,72,20,18.41,few clouds
747,Senneterre,CA,48.3835,-77.2328,-0.18,70,64,7.25,broken clouds
748,Lucea,JM,18.451,-78.1736,82.85,56,5,15.93,clear sky
749,Aurad,IN,18.25,77.4333,66.63,28,48,6.51,scattered clouds
750,Slave Lake,CA,55.2834,-114.769,12.18,85,100,6.91,overcast clouds
751,Ambilobe,MG,-13.2,49.05,74.62,93,98,6.73,light rain
752,Oriximina,BR,-1.7656,-55.8661,87.53,60,77,1.88,broken clouds
753,Qaanaaq,GL,77.484,-69.3632,1.4,76,91,4.0,overcast clouds
754,Namtsy,RU,62.7161,129.6658,-27.29,100,99,1.23,overcast clouds
755,Agogo,GH,6.8,-1.0819,88.95,31,26,3.83,scattered clouds
756,Veraval,IN,20.9,70.3667,67.12,67,4,6.82,clear sky
757,Macusani,PE,-14.0833,-70.4333,48.7,69,96,4.68,overcast clouds
758,Cheremukhovo,RU,60.3484,59.9851,14.61,96,100,5.23,light snow
759,Pipili,IN,20.1167,85.8333,61.14,77,45,0.0,haze
760,Port Keats,AU,-14.25,129.55,77.85,86,100,1.5,overcast clouds
761,Talnakh,RU,69.4865,88.3972,-12.24,100,96,3.13,overcast clouds
762,Viransehir,TR,37.2353,39.7631,38.79,49,0,3.8,clear sky
763,Otavi,NA,-19.65,17.3333,65.26,93,94,5.73,moderate rain
764,Yen Bai,VN,21.7,104.8667,56.34,86,91,0.45,overcast clouds
765,Skjervoy,NO,70.0311,20.9714,32.68,68,77,26.71,broken clouds
766,Shingu,JP,33.7333,135.9833,38.91,73,20,9.4,few clouds
767,Jaisalmer,IN,26.9147,70.9181,68.13,33,0,9.35,clear sky
768,Bundaberg,AU,-24.85,152.35,68.29,74,68,5.01,broken clouds
769,Bardiyah,LY,31.7561,25.0865,57.06,60,0,9.08,clear sky
770,Kaduqli,SD,11.0167,29.7167,73.71,13,99,11.01,overcast clouds
771,Huntington,US,38.4193,-82.4452,27.0,66,100,0.0,overcast clouds
772,Polovinnoye,RU,54.7914,65.9864,13.84,84,100,8.5,overcast clouds
773,Thinadhoo,MV,0.5333,72.9333,82.71,72,100,12.44,overcast clouds
774,Santa Lucia,ES,27.9117,-15.5407,63.77,60,0,6.91,clear sky
775,Chapais,CA,49.7834,-74.8492,-4.22,72,25,9.71,scattered clouds
776,Barra Patuca,HN,15.8,-84.2833,80.51,68,9,9.48,clear sky
777,Ust-Barguzin,RU,53.45,108.9833,0.64,98,96,4.25,overcast clouds
778,Quarteira,PT,37.0695,-8.1006,65.97,39,0,11.5,clear sky
779,La Ronge,CA,55.1001,-105.2842,-9.15,64,75,9.22,broken clouds
780,Madang,PG,-5.2246,145.7966,75.65,91,89,5.23,overcast clouds
781,Ghanzi,BW,-21.5667,21.7833,76.35,56,71,9.69,broken clouds
782,Yongan,CN,39.6957,113.6871,14.95,46,83,2.57,broken clouds
783,Fort-Shevchenko,KZ,44.5086,50.263,35.83,70,100,24.43,overcast clouds
784,Witu,KE,-2.3889,40.4382,78.96,85,100,7.74,overcast clouds
785,Yei,SS,4.095,30.6779,77.86,21,97,4.72,overcast clouds
786,Vryburg,ZA,-26.9566,24.7284,73.49,56,59,8.61,broken clouds
787,Chimoio,MZ,-19.1164,33.4833,71.46,88,40,9.22,scattered clouds
788,Pingliang,CN,35.5392,106.6861,18.66,96,100,2.06,light snow
789,Ban Phaeo,TH,13.5907,100.1075,82.0,68,72,2.66,broken clouds
790,Santa Barbara,US,34.7333,-120.0343,59.34,21,10,2.84,clear sky
791,Sunland Park,US,31.7965,-106.58,38.44,54,0,7.0,clear sky
792,Tiznit,MA,29.5833,-9.5,66.85,29,62,5.3,broken clouds
793,Ararat,AM,39.8317,44.7049,32.9,48,25,7.78,scattered clouds
794,Nabire,ID,-3.3667,135.4833,75.69,92,100,3.02,overcast clouds
795,Alugan,PH,12.2188,125.4808,79.54,72,94,14.85,overcast clouds
796,Kerrville,US,30.0474,-99.1403,45.55,41,0,1.01,clear sky
797,Stodolishche,RU,54.1859,32.6492,22.41,96,100,11.59,snow
798,Kiama,AU,-34.6833,150.8667,68.58,80,100,1.01,light rain
799,Turiacu,BR,-1.6633,-45.3717,82.83,71,98,6.46,overcast clouds
800,Luanda,AO,-8.8368,13.2343,78.21,76,98,12.93,overcast clouds
801,La Reforma,MX,25.0833,-108.05,76.75,39,50,2.73,scattered clouds
802,Mandaon,PH,12.2259,123.2842,74.14,86,85,7.52,overcast clouds
803,Casambalangan,PH,18.3765,122.1274,72.95,86,97,14.9,overcast clouds
804,Poum,NC,-20.2333,164.0167,80.49,72,89,5.32,overcast clouds
805,Naro,IT,37.2935,13.7936,50.16,87,90,5.99,overcast clouds
806,Siocon,PH,7.7061,122.1353,76.87,88,93,9.93,overcast clouds
807,Rampura,IN,30.25,75.2333,49.19,84,13,6.44,few clouds
808,Ketchikan,US,55.3422,-131.6461,42.78,93,100,11.5,light rain
809,Zapolyarnyy,RU,69.4154,30.8136,16.88,87,100,16.04,overcast clouds
810,Port Arthur,CN,38.8,121.2667,30.42,47,0,17.34,clear sky
811,Rio Branco,BR,-9.9747,-67.81,83.01,83,75,3.44,broken clouds
812,La Libertad,EC,-2.2333,-80.9,82.06,69,0,6.91,clear sky
813,Iskateley,RU,67.6803,53.1512,-7.38,98,82,9.73,broken clouds
814,Plaster Rock,CA,46.9065,-67.39,13.95,87,100,11.39,overcast clouds
815,Mantua,IT,45.1667,10.7833,50.49,87,6,1.99,clear sky
816,La Sarre,CA,48.8002,-79.1996,2.03,80,64,6.93,broken clouds
817,Arcos,BR,-20.2819,-45.5394,83.32,60,93,4.07,overcast clouds
818,Kichmengskiy Gorodok,RU,59.9816,45.7854,7.05,96,61,4.52,broken clouds
819,North Bend,US,43.4065,-124.2243,47.16,100,11,8.55,few clouds
